student_id,age,gender,department,semester,entrance_score_pct,current_gpa,backlogs,study_hours_per_week,attendance_pct,assignment_submission_rate,family_income,fee_payment_delay_days,scholarship,lms_login_frequency_per_week,library_visits_per_month,extracurricular_participation,distance_from_home_km,commute_mode,mental_health_score,sleep_hours_per_night,disciplinary_actions,dropout
STU101175,20,Female,Electrical Engineering,8,76.6,5.07,0,19.2,87.7,94.6,93000,26,0,10.1,8,1,77.8,Walking,3.1,3.0,1,0
STU101176,20,Male,Civil Engineering,6,62.8,2.94,2,21.2,80.3,76.6,60000,22,0,5.0,8,1,58.7,Walking,4.1,8.8,0,0
STU101177,19,Female,Mechanical Engineering,2,88.0,6.12,1,3.4,69.8,68.2,92100,29,0,11.1,0,0,2.9,Bicycle,4.2,9.0,0,0
STU101178,19,Male,Electrical Engineering,8,81.3,7.55,0,19.6,100.0,100.0,60000,23,0,5.9,6,0,83.8,Bicycle,7.1,3.9,0,0
STU101179,18,Male,Computer Science,5,60.1,6.23,0,19.3,88.5,100.0,75900,25,0,12.5,7,1,0.4,Walking,5.7,6.2,0,0
STU101180,22,Female,Computer Science,5,68.2,6.02,0,24.8,93.2,67.8,76600,48,0,4.8,8,1,14.4,Hostel,4.9,4.4,0,1
STU101181,24,Male,Mechanical Engineering,1,76.2,8.02,0,21.7,93.7,69.2,60000,24,0,7.1,5,0,7.4,Own Vehicle,7.8,3.7,0,0
STU101182,22,Male,Electronics & Communication,2,65.6,8.02,0,24.5,74.1,89.2,94800,28,0,5.0,8,0,40.7,Public Transport,6.2,7.6,2,0
STU101183,21,Male,Computer Science,7,66.0,4.51,1,18.4,87.4,88.6,60000,44,0,6.9,2,0,20.7,Bicycle,8.0,8.9,1,1
STU101184,20,Male,Computer Science,4,70.4,8.01,0,18.2,84.4,92.2,60000,32,0,1.1,13,1,12.6,Public Transport,6.3,6.5,0,1
STU101185,20,Male,Electrical Engineering,5,57.2,4.16,1,12.6,70.7,100.0,60000,27,0,0.0,8,0,1.8,Hostel,9.7,8.5,1,0
STU101186,18,Male,Business Administration,8,43.2,5.09,1,20.7,61.4,68.4,60000,24,0,8.0,2,1,12.3,Own Vehicle,10.0,5.6,0,1
STU101187,22,Female,Business Administration,4,72.9,6.96,0,5.7,80.3,85.6,71600,41,0,2.3,11,0,32.6,Walking,6.7,4.6,0,1
STU101188,21,Female,Mechanical Engineering,4,46.1,0.53,4,14.0,82.2,87.8,60000,54,0,17.1,1,0,22.3,Walking,4.8,6.0,1,1
STU101189,18,Male,Computer Science,7,58.1,3.1,0,18.8,80.2,95.7,69500,22,0,8.2,6,0,23.8,Bicycle,6.5,5.5,1,0
STU101190,20,Male,Computer Science,1,48.7,1.95,2,24.9,74.4,71.3,60000,20,0,12.7,6,0,10.0,Own Vehicle,8.4,7.1,0,1
STU101191,19,Female,Business Administration,4,50.2,1.17,7,11.7,69.9,61.9,60000,24,0,8.7,4,0,65.3,Bicycle,7.3,7.9,1,1
STU101192,19,Male,Mechanical Engineering,7,75.1,7.42,0,21.8,76.0,78.1,60000,23,0,4.7,5,1,17.1,Walking,2.8,5.0,1,0
STU101193,22,Male,Computer Science,2,67.3,8.7,0,13.6,100.0,100.0,93500,28,0,7.9,6,0,37.6,Walking,7.6,4.7,0,0
STU101194,21,Female,Business Administration,3,66.9,4.94,0,21.9,83.8,70.3,70500,18,0,13.7,1,0,24.1,Walking,5.9,7.6,1,0
STU101195,22,Male,Civil Engineering,4,54.2,5.7,0,9.4,73.2,80.1,60000,49,0,13.4,7,0,5.1,Public Transport,6.7,6.0,0,0
STU101196,22,Male,Mechanical Engineering,1,62.1,7.35,0,20.1,54.7,96.6,60000,24,0,14.3,6,0,22.4,Public Transport,6.6,7.5,0,0
STU101197,24,Male,Mechanical Engineering,1,74.5,6.29,0,14.3,77.2,68.7,60000,22,0,6.7,13,0,5.3,Walking,5.8,5.4,1,0
STU101198,23,Male,Electrical Engineering,3,69.4,5.51,0,6.7,71.9,88.9,60000,18,0,12.9,11,1,7.0,Bicycle,3.3,5.6,0,0
STU101199,22,Male,Business Administration,8,79.9,6.0,0,13.9,71.4,56.5,60000,18,0,7.0,3,0,0.1,Own Vehicle,3.5,7.8,0,1
STU101200,24,Female,Electronics & Communication,2,81.6,7.39,0,24.3,93.2,87.9,104900,24,0,15.1,5,0,13.0,Own Vehicle,6.0,7.6,1,0
STU101201,21,Male,Electrical Engineering,6,67.0,6.76,0,7.9,81.1,85.8,60000,37,0,14.9,3,1,26.7,Own Vehicle,6.1,8.3,0,1
STU101202,24,Female,Electronics & Communication,4,47.8,4.56,1,4.6,54.9,85.5,60000,23,0,2.7,4,1,3.2,Bicycle,6.3,6.2,0,1
STU101203,23,Female,Electrical Engineering,7,60.9,5.56,0,17.8,88.7,72.0,60000,18,0,11.4,9,0,22.3,Bicycle,7.2,8.2,0,0
STU101204,22,Male,Mechanical Engineering,3,68.8,5.42,0,3.3,57.9,88.4,60000,23,0,4.5,5,0,75.2,Own Vehicle,4.9,7.1,0,1
STU101205,24,Male,Electronics & Communication,7,60.7,2.31,2,25.9,86.7,80.4,60000,23,0,13.3,4,0,155.1,Walking,3.5,7.0,0,1
STU101206,21,Male,Computer Science,3,57.3,6.02,0,25.8,73.3,100.0,60000,27,0,4.4,8,1,54.2,Bicycle,8.5,5.4,0,0
STU101207,23,Female,Electronics & Communication,7,70.8,3.61,3,22.3,76.7,88.6,60000,22,0,10.4,0,1,22.8,Hostel,7.3,7.4,1,0
STU101208,19,Male,Electrical Engineering,7,99.2,8.92,0,14.9,79.7,63.3,60000,18,0,13.7,4,1,34.2,Bicycle,5.3,6.2,0,0
STU101209,24,Female,Electronics & Communication,4,64.1,6.34,0,26.7,77.9,72.5,60000,34,0,10.3,11,0,39.7,Hostel,8.1,8.9,0,0
STU101210,22,Female,Mechanical Engineering,6,70.0,3.77,1,24.4,81.4,73.8,60000,34,0,13.9,11,1,96.7,Bicycle,4.2,6.5,0,1
STU101211,23,Female,Computer Science,1,54.3,3.37,1,11.3,79.6,85.7,62000,42,0,11.1,11,0,8.6,Public Transport,6.6,6.3,0,0
STU101212,21,Other,Electronics & Communication,4,84.9,10.0,0,25.1,100.0,82.5,60000,23,0,17.8,1,1,15.7,Hostel,7.1,8.2,0,0
STU101213,24,Female,Electrical Engineering,3,80.5,6.31,0,8.6,83.1,82.4,60000,30,0,4.5,1,0,16.6,Own Vehicle,5.2,6.6,0,0
STU101214,18,Female,Business Administration,8,79.7,4.42,0,13.6,83.5,100.0,60000,22,0,8.1,4,0,7.8,Public Transport,7.6,5.4,0,1
STU101215,18,Female,Business Administration,8,86.3,8.19,0,2.4,70.1,77.3,63800,26,0,0.4,6,0,71.4,Bicycle,3.9,4.5,1,0
STU101216,21,Female,Electrical Engineering,7,64.9,3.95,0,16.0,85.3,100.0,60000,48,0,8.5,3,0,52.2,Walking,6.1,5.3,0,1
STU101217,23,Female,Civil Engineering,8,66.4,2.24,3,12.9,61.2,76.8,80300,22,0,2.9,0,1,27.0,Own Vehicle,6.1,4.1,0,1
STU101218,23,Female,Mechanical Engineering,8,90.5,8.07,0,11.8,96.1,52.3,60000,23,0,3.1,9,0,30.7,Own Vehicle,4.4,6.4,1,1
STU101219,21,Male,Civil Engineering,7,77.6,4.74,2,13.8,56.2,83.9,62900,19,0,1.4,9,0,22.4,Own Vehicle,7.6,7.6,1,1
STU101220,22,Female,Civil Engineering,5,43.4,3.98,2,10.9,65.2,97.8,167800,17,0,6.8,3,0,27.1,Public Transport,8.6,5.8,0,0
STU101221,21,Male,Electrical Engineering,2,75.5,4.74,1,15.3,55.7,92.5,60000,18,0,10.9,8,0,35.6,Bicycle,6.4,9.8,0,0
STU101222,24,Female,Civil Engineering,7,63.0,6.17,1,24.0,84.4,86.8,60000,41,0,12.0,9,1,7.7,Walking,6.3,4.7,1,0
STU101223,22,Male,Electrical Engineering,2,80.8,6.76,0,7.6,74.1,85.4,66900,30,0,15.0,0,0,1.7,Walking,5.9,7.2,0,0
STU101224,20,Female,Business Administration,2,74.9,1.85,3,21.0,85.1,71.6,60000,25,0,13.5,8,1,1.5,Own Vehicle,5.9,7.1,0,1
STU101225,24,Female,Business Administration,8,49.1,4.54,1,16.5,64.8,96.4,60000,27,0,4.0,5,0,79.6,Own Vehicle,5.3,5.9,0,0
STU101226,18,Female,Computer Science,1,73.2,5.39,1,17.6,85.9,76.5,60000,19,0,5.9,0,0,88.4,Walking,6.5,6.3,0,0
STU101227,24,Male,Electronics & Communication,2,72.5,8.07,0,14.8,88.1,75.4,60000,29,0,11.0,10,1,1.5,Walking,6.0,8.7,0,0
STU101228,19,Female,Business Administration,5,74.4,6.58,2,10.0,80.0,87.2,62200,31,0,10.2,6,1,0.4,Bicycle,9.4,7.9,0,1
STU101229,20,Female,Computer Science,5,76.9,7.36,0,18.1,80.4,80.5,68800,34,0,16.9,0,1,4.7,Own Vehicle,5.9,7.7,0,0
STU101230,23,Female,Electronics & Communication,1,88.0,5.9,0,18.6,81.9,100.0,60000,18,0,8.6,7,1,31.3,Own Vehicle,4.7,5.3,0,1
STU101231,23,Female,Business Administration,4,75.0,4.73,2,9.4,64.3,88.0,60000,23,0,13.0,6,0,7.2,Hostel,2.8,7.1,0,1
STU101232,24,Female,Electrical Engineering,2,70.3,5.58,2,5.6,61.9,69.3,60000,60,0,8.5,8,1,8.3,Public Transport,7.7,7.6,0,1
STU101233,23,Female,Civil Engineering,3,83.8,6.13,0,15.6,87.6,67.8,119000,28,0,11.8,0,0,80.7,Walking,9.4,7.6,0,0
STU101234,22,Male,Electronics & Communication,2,96.9,9.89,0,20.3,74.8,76.4,107600,21,0,11.9,4,0,99.6,Bicycle,4.2,4.7,0,0
STU101235,20,Other,Mechanical Engineering,6,81.0,6.23,0,22.0,86.3,100.0,81200,37,0,9.9,2,1,0.2,Hostel,7.5,6.9,0,0
STU101236,18,Male,Electrical Engineering,4,72.5,3.84,2,23.4,98.7,77.4,101400,16,0,4.3,5,1,24.0,Hostel,7.4,6.9,0,0
STU101237,18,Female,Mechanical Engineering,8,75.2,4.69,1,17.6,72.1,94.4,60000,28,0,11.0,0,1,3.2,Walking,6.3,8.0,0,0
STU101238,20,Female,Mechanical Engineering,1,73.1,7.39,0,13.2,71.6,65.4,60000,26,0,13.2,1,0,14.8,Public Transport,4.3,6.2,0,1
STU101239,18,Male,Electronics & Communication,7,70.2,5.35,0,15.0,75.5,68.8,60000,23,0,10.5,12,1,35.3,Bicycle,7.6,5.0,0,0
STU101240,21,Male,Mechanical Engineering,8,96.0,7.33,0,6.3,80.5,82.2,60000,59,0,0.0,10,1,12.4,Walking,8.6,5.3,0,0
STU101241,23,Male,Mechanical Engineering,4,61.0,6.58,0,10.2,88.6,100.0,60000,55,0,9.1,9,0,47.0,Walking,8.8,7.0,1,0
STU101242,24,Female,Business Administration,6,83.9,5.25,1,14.6,78.1,63.6,60000,32,0,13.0,11,0,0.8,Hostel,7.3,8.0,1,0
STU101243,21,Male,Civil Engineering,4,68.5,1.9,5,13.1,100.0,65.6,60000,25,0,3.1,0,0,5.9,Public Transport,7.5,6.0,1,1
STU101244,24,Male,Business Administration,5,52.2,2.81,0,15.6,85.9,98.5,60000,29,0,15.3,5,0,2.0,Walking,2.8,6.9,1,0
STU101245,24,Female,Electronics & Communication,8,67.7,5.81,1,5.4,89.4,100.0,60000,23,0,6.5,6,0,16.1,Walking,7.6,3.8,1,1
STU101246,24,Male,Business Administration,5,63.4,4.68,3,6.9,75.0,85.6,83500,28,0,7.2,4,1,3.3,Public Transport,7.3,3.7,0,0
STU101247,21,Female,Electrical Engineering,5,76.9,3.66,2,20.4,91.2,91.1,60000,26,0,10.2,0,0,13.5,Bicycle,5.6,7.1,1,1
STU101248,20,Male,Business Administration,8,71.1,7.31,0,9.2,77.1,71.5,60000,18,0,5.4,9,1,35.4,Hostel,6.8,7.1,0,1
STU101249,24,Male,Business Administration,4,57.7,4.88,1,10.3,69.5,63.2,73600,25,0,14.2,8,0,44.8,Public Transport,5.3,7.4,1,1
STU101250,19,Male,Computer Science,2,87.7,7.63,0,15.7,92.7,67.8,82000,20,0,16.3,3,0,28.8,Hostel,3.5,3.8,0,0
STU101251,20,Male,Mechanical Engineering,6,83.1,7.32,0,8.5,79.2,71.9,60800,57,0,4.5,9,1,0.1,Own Vehicle,7.2,8.4,1,1
STU101252,18,Male,Mechanical Engineering,6,89.0,5.04,3,22.7,78.9,82.4,60000,29,0,7.9,6,1,2.2,Bicycle,9.8,5.8,0,0
STU101253,23,Female,Mechanical Engineering,2,72.8,6.31,0,6.2,93.7,66.7,60000,18,0,19.5,8,0,10.7,Own Vehicle,4.9,5.7,0,0
STU101254,22,Male,Electronics & Communication,6,69.6,7.02,0,15.0,81.9,88.8,60000,19,0,15.5,2,1,21.3,Own Vehicle,6.8,7.4,0,0
STU101255,18,Male,Electronics & Communication,1,78.4,8.1,0,9.8,77.9,80.3,60000,30,0,1.9,6,1,8.5,Walking,3.8,6.6,0,1
STU101256,19,Male,Electrical Engineering,3,63.1,6.2,0,16.1,72.5,76.6,60000,29,0,15.8,6,0,12.9,Own Vehicle,6.9,8.7,0,0
STU101257,21,Male,Civil Engineering,7,71.6,6.55,0,11.5,94.9,98.3,60000,32,0,0.0,5,0,27.0,Bicycle,5.2,7.4,0,1
STU101258,21,Female,Business Administration,5,67.9,2.65,3,14.8,70.7,64.6,99700,16,0,11.9,0,0,32.4,Public Transport,6.0,8.5,1,1
STU101259,23,Male,Mechanical Engineering,5,52.5,4.17,1,23.5,77.8,100.0,60000,26,0,5.3,6,0,17.1,Hostel,8.4,6.0,2,1
STU101260,19,Other,Business Administration,5,71.5,4.19,1,10.2,82.5,95.5,60000,20,0,11.9,6,0,3.2,Walking,7.1,8.1,1,0
STU101261,24,Male,Civil Engineering,2,64.7,7.23,0,10.1,84.0,70.1,60000,25,0,11.2,2,0,52.6,Walking,6.3,3.6,2,0
STU101262,21,Male,Business Administration,8,67.1,7.18,0,12.8,94.2,100.0,60000,36,0,10.7,8,0,16.7,Walking,4.5,6.4,1,0
STU101263,23,Male,Business Administration,3,74.4,4.43,2,25.3,76.0,64.4,60000,58,0,12.1,6,1,4.9,Walking,7.1,4.8,0,1
STU101264,19,Male,Computer Science,7,85.3,6.75,0,14.4,99.3,100.0,75600,29,0,7.5,7,0,8.2,Bicycle,4.3,6.7,0,0
STU101265,18,Female,Electronics & Communication,8,59.8,5.18,1,23.6,75.0,88.0,60000,22,0,6.6,4,0,113.8,Own Vehicle,9.1,6.7,0,0
STU101266,18,Male,Electrical Engineering,2,66.0,6.72,0,13.8,85.2,61.3,107900,25,0,14.7,0,1,25.2,Hostel,6.8,7.7,0,0
STU101267,20,Male,Electronics & Communication,6,60.8,2.18,6,23.3,68.4,53.6,182300,31,0,7.6,0,0,14.6,Public Transport,3.5,6.8,1,1
STU101268,24,Female,Electronics & Communication,1,60.0,1.27,3,17.9,100.0,72.9,60000,18,0,6.0,8,0,30.7,Own Vehicle,3.2,5.6,0,1
STU101269,18,Female,Electrical Engineering,6,62.9,5.09,0,18.9,75.1,98.0,60000,34,0,9.1,1,0,32.1,Own Vehicle,5.8,5.9,0,0
STU101270,20,Female,Computer Science,4,67.6,1.36,2,4.9,73.4,78.4,98500,27,0,7.9,2,0,15.5,Walking,5.5,6.8,0,1
STU101271,18,Female,Mechanical Engineering,1,77.0,6.42,0,3.9,81.6,82.1,60000,21,0,8.3,9,1,9.1,Walking,7.6,5.7,0,0
STU101272,24,Female,Electrical Engineering,6,73.8,6.86,0,22.5,76.3,85.6,60000,27,0,12.2,0,1,24.5,Walking,4.5,8.1,1,0
STU101273,22,Female,Civil Engineering,8,57.3,6.56,1,22.4,82.9,53.1,60000,33,0,5.2,0,1,33.4,Own Vehicle,7.9,6.0,1,0
STU101274,23,Female,Computer Science,1,85.5,5.85,0,32.0,97.2,97.4,60000,34,0,17.6,9,1,85.4,Public Transport,1.4,7.8,0,1
STU101275,22,Male,Computer Science,8,81.3,6.76,0,4.6,82.1,100.0,60000,22,0,11.1,6,0,17.8,Public Transport,6.8,5.6,0,0
STU101276,22,Female,Mechanical Engineering,7,59.2,5.78,1,18.4,81.1,94.8,83900,17,0,0.4,0,0,24.6,Own Vehicle,5.1,7.3,0,1
STU101277,23,Male,Electronics & Communication,5,84.7,4.89,1,7.8,75.3,76.6,60000,23,0,11.0,4,1,8.8,Hostel,6.7,6.2,1,0
STU101278,18,Female,Electrical Engineering,8,73.9,7.38,0,9.8,72.9,71.7,64400,23,0,5.3,6,0,10.0,Own Vehicle,9.0,8.0,0,0
STU101279,24,Female,Electrical Engineering,3,68.1,5.89,0,11.5,81.4,68.8,60000,45,0,9.9,1,0,5.4,Walking,8.1,9.0,1,0
STU101280,23,Male,Computer Science,6,74.3,4.98,1,17.7,78.6,66.0,81900,77,0,8.8,0,1,19.0,Public Transport,6.2,6.8,2,1
STU101281,23,Female,Electrical Engineering,6,69.7,5.8,0,10.4,96.4,100.0,60000,44,0,13.4,0,0,15.0,Public Transport,8.9,9.0,0,0
STU101282,20,Female,Electrical Engineering,5,76.5,5.9,0,15.2,66.6,83.8,147700,15,0,13.3,9,0,6.5,Walking,9.5,6.3,0,0
STU101283,23,Male,Electrical Engineering,7,72.2,7.03,0,20.8,100.0,98.6,60000,22,0,11.1,10,0,22.8,Walking,9.7,6.8,1,0
STU101284,20,Male,Mechanical Engineering,8,66.0,4.7,1,22.9,76.4,95.7,62100,28,0,19.1,9,0,2.8,Public Transport,5.2,6.4,0,0
STU101285,18,Female,Electrical Engineering,7,45.7,4.02,2,19.8,79.1,83.1,182300,36,0,5.6,10,0,10.4,Walking,7.6,5.2,0,1
STU101286,24,Female,Electronics & Communication,5,76.3,5.11,1,18.2,63.6,69.0,91600,21,0,16.4,11,0,31.8,Public Transport,8.0,8.4,1,1
STU101287,19,Male,Mechanical Engineering,8,65.5,3.74,2,14.0,84.9,88.8,76700,20,0,16.2,0,0,18.6,Own Vehicle,6.4,6.7,0,0
STU101288,18,Male,Electronics & Communication,5,79.3,6.62,0,11.0,66.6,68.8,60000,55,0,11.7,10,1,29.0,Walking,8.1,6.0,1,0
STU101289,22,Female,Civil Engineering,6,75.8,4.63,0,18.8,85.2,94.0,60000,36,0,12.3,6,0,2.7,Bicycle,6.5,5.6,0,0
STU101290,19,Male,Civil Engineering,2,65.8,6.55,0,7.6,83.9,69.4,60000,21,0,14.8,13,0,30.6,Walking,3.7,9.0,0,0
STU101291,24,Male,Civil Engineering,3,82.3,7.53,0,15.8,75.4,78.5,60000,18,0,8.4,19,1,20.0,Walking,9.2,6.3,0,0
STU101292,21,Male,Business Administration,8,72.5,4.57,1,7.5,49.6,76.4,60000,18,0,7.1,5,0,5.2,Hostel,5.3,6.3,0,1
STU101293,18,Male,Electrical Engineering,4,72.0,6.1,0,14.7,100.0,100.0,72000,25,0,7.7,4,0,6.6,Walking,3.1,7.8,0,0
STU101294,24,Female,Business Administration,5,68.3,4.24,1,7.6,63.7,46.5,60000,33,0,11.1,4,1,6.1,Bicycle,10.0,8.5,1,1
STU101295,21,Female,Electrical Engineering,7,90.2,4.65,0,12.2,83.8,100.0,72500,23,0,7.7,6,0,15.5,Public Transport,4.5,5.8,1,0
STU101296,19,Female,Computer Science,3,61.4,3.96,1,10.3,68.3,70.9,60000,34,0,6.0,6,0,139.3,Bicycle,7.6,7.3,0,1
STU101297,22,Female,Electronics & Communication,3,66.1,5.21,1,9.4,93.2,81.1,60000,35,0,4.4,16,0,18.1,Public Transport,4.1,7.3,0,0
STU101298,21,Male,Business Administration,1,55.2,5.25,1,14.4,73.2,89.2,113900,23,0,4.7,6,0,16.9,Hostel,5.6,6.3,1,1
STU101299,18,Male,Computer Science,2,78.7,6.54,0,0.0,69.5,89.9,60000,18,0,6.8,4,1,14.0,Own Vehicle,5.3,6.0,0,0
STU101300,23,Male,Civil Engineering,5,63.0,6.49,0,2.4,88.3,97.7,60000,22,0,6.9,6,0,7.2,Walking,4.6,5.7,0,0
STU101301,20,Male,Civil Engineering,6,64.4,3.58,2,20.6,59.2,90.2,60000,32,0,9.7,2,0,9.2,Public Transport,7.9,7.9,1,1
STU101302,22,Male,Electrical Engineering,3,63.8,4.5,1,16.0,72.7,100.0,60000,28,0,5.7,0,0,10.6,Hostel,10.0,6.8,0,0
STU101303,24,Male,Civil Engineering,4,70.8,8.29,0,9.9,89.7,96.0,60000,25,0,12.5,5,0,34.5,Own Vehicle,6.6,6.6,0,0
STU101304,22,Male,Electronics & Communication,2,55.0,1.31,0,21.8,100.0,83.2,117800,23,0,19.8,15,1,4.5,Bicycle,3.1,5.6,1,0
STU101305,22,Male,Civil Engineering,7,43.1,2.72,0,10.5,66.5,76.7,60000,52,0,16.2,9,0,27.2,Bicycle,4.0,7.9,0,1
STU101306,19,Female,Civil Engineering,5,75.5,4.33,1,10.9,69.9,74.3,568800,11,0,4.3,4,0,7.4,Bicycle,5.0,6.9,0,0
STU101307,19,Female,Business Administration,2,44.6,3.26,2,9.5,81.9,100.0,60000,41,0,7.7,7,1,28.6,Bicycle,6.2,5.4,0,1
STU101308,20,Female,Electrical Engineering,5,80.2,5.72,0,28.3,52.0,100.0,288800,10,0,3.6,16,0,28.4,Own Vehicle,6.0,6.0,1,1
STU101309,23,Female,Civil Engineering,3,88.7,8.06,0,16.6,99.0,100.0,94400,20,0,11.0,6,1,0.9,Public Transport,10.0,7.5,0,0
STU101310,21,Female,Electrical Engineering,7,68.0,5.85,1,16.4,64.5,35.5,60000,21,0,10.9,2,1,40.6,Hostel,6.3,4.2,0,0
STU101311,20,Male,Business Administration,3,85.6,4.76,1,18.3,72.4,49.3,60000,21,0,10.5,6,0,26.3,Walking,8.1,6.5,0,0
STU101312,23,Female,Electrical Engineering,7,69.7,4.64,2,2.0,80.7,80.9,60000,19,0,4.0,8,0,0.1,Walking,6.0,7.6,0,0
STU101313,23,Male,Business Administration,6,89.2,7.14,0,10.8,80.7,82.5,60400,27,0,6.8,7,0,2.7,Public Transport,6.5,6.8,0,0
STU101314,24,Male,Civil Engineering,2,64.5,6.35,0,18.2,66.5,85.3,60000,39,0,14.8,11,0,1.4,Bicycle,5.6,7.5,0,0
STU101315,20,Male,Electrical Engineering,7,41.6,7.22,0,15.0,100.0,100.0,75000,33,0,12.0,6,0,9.2,Bicycle,6.4,3.8,0,1
STU101316,22,Male,Electronics & Communication,6,69.0,6.65,0,30.4,43.9,100.0,60000,24,0,5.7,0,0,7.3,Walking,5.6,4.8,0,0
STU101317,22,Male,Electrical Engineering,4,90.5,5.62,2,11.3,61.3,83.6,60000,37,0,2.8,7,1,21.4,Hostel,6.2,7.7,0,1
STU101318,21,Female,Electrical Engineering,2,76.4,5.96,3,21.6,66.6,56.1,63300,19,0,8.4,7,1,35.4,Hostel,5.1,7.0,1,1
STU101319,20,Female,Mechanical Engineering,4,63.8,5.39,0,20.6,66.7,66.6,61000,20,0,9.4,7,0,29.4,Walking,10.0,6.2,0,0
STU101320,18,Female,Electronics & Communication,5,73.9,5.08,1,16.0,95.6,84.0,60000,19,0,3.2,2,0,20.6,Own Vehicle,7.3,6.9,0,0
STU101321,19,Female,Mechanical Engineering,2,81.7,7.28,0,17.3,56.8,91.3,60000,25,0,8.5,13,0,8.3,Public Transport,7.7,7.3,0,0
STU101322,21,Male,Civil Engineering,3,69.0,1.88,1,13.0,100.0,64.7,66700,27,0,7.2,1,1,59.1,Bicycle,6.1,5.9,2,0
STU101323,24,Male,Civil Engineering,6,100.0,8.89,0,1.2,76.1,94.9,94300,17,0,7.1,2,0,17.5,Own Vehicle,3.8,5.6,0,0
STU101324,24,Female,Electrical Engineering,5,63.8,4.34,1,17.4,59.4,56.7,60000,18,0,7.5,5,1,12.3,Own Vehicle,3.9,4.8,1,1
STU101325,19,Male,Electrical Engineering,8,82.0,6.39,0,18.0,50.6,45.1,85700,21,0,11.4,11,0,8.3,Bicycle,6.3,8.4,0,0
STU101326,22,Male,Electrical Engineering,2,79.1,8.68,0,19.1,77.0,71.9,98700,17,0,10.4,11,1,100.1,Bicycle,6.3,6.6,1,0
STU101327,18,Male,Electrical Engineering,7,61.6,2.91,0,15.4,70.2,100.0,107100,31,0,16.3,8,0,50.5,Bicycle,7.3,8.5,0,1
STU101328,22,Female,Business Administration,4,64.9,5.63,2,21.8,80.3,100.0,63000,25,0,10.2,9,0,47.0,Own Vehicle,6.7,4.8,1,0
STU101329,20,Female,Mechanical Engineering,2,82.2,7.85,0,8.9,73.7,61.1,60000,20,0,14.0,0,0,5.8,Own Vehicle,5.7,6.7,0,0
STU101330,21,Male,Mechanical Engineering,8,71.7,6.01,0,25.3,93.4,62.2,83700,20,0,3.4,0,1,48.1,Public Transport,10.0,5.0,1,1
STU101331,23,Female,Electronics & Communication,5,74.1,3.34,0,8.1,78.0,96.4,60000,23,0,10.8,4,0,2.7,Hostel,7.3,8.8,0,1
STU101332,20,Male,Electronics & Communication,5,50.4,6.19,1,14.2,72.6,76.4,66400,17,0,7.7,9,0,4.4,Public Transport,5.7,10.0,0,0
STU101333,23,Male,Electronics & Communication,3,77.9,5.89,1,19.8,92.1,100.0,60000,33,0,13.2,9,0,87.7,Hostel,5.5,8.1,2,0
STU101334,21,Male,Civil Engineering,8,73.4,5.03,1,11.4,81.7,94.2,60000,21,0,10.9,2,1,35.9,Hostel,7.9,5.0,0,1
STU101335,24,Male,Business Administration,1,69.2,5.04,1,20.2,89.3,96.7,60000,19,0,17.5,2,0,57.8,Walking,6.1,5.0,0,0
STU101336,22,Female,Business Administration,1,74.3,5.34,0,12.6,96.1,72.7,60000,21,0,5.3,10,0,10.9,Hostel,8.6,6.4,0,0
STU101337,20,Male,Electrical Engineering,2,65.1,3.3,3,15.8,71.4,85.7,60000,30,0,5.2,6,0,3.5,Hostel,5.9,6.7,0,1
STU101338,23,Female,Computer Science,6,62.9,5.3,0,13.7,80.5,100.0,60000,19,0,11.7,0,0,21.9,Walking,5.9,7.2,1,0
STU101339,20,Male,Mechanical Engineering,1,67.1,4.41,2,11.0,88.8,83.1,68900,18,0,8.6,1,1,4.8,Bicycle,3.5,7.1,0,1
STU101340,21,Female,Business Administration,7,64.4,6.23,0,30.8,45.7,84.3,60000,25,0,5.3,7,0,28.7,Hostel,8.7,6.5,1,0
STU101341,18,Female,Business Administration,2,96.2,8.52,0,9.1,78.6,78.5,60000,21,0,11.9,1,0,18.1,Walking,4.5,6.2,0,0
STU101342,18,Female,Electronics & Communication,6,80.9,9.08,0,0.0,76.9,61.0,60000,18,0,7.5,2,1,12.5,Bicycle,8.2,5.4,0,0
STU101343,22,Female,Electronics & Communication,7,58.4,4.33,0,9.4,85.2,68.5,145400,38,0,12.3,2,1,1.4,Hostel,5.2,7.4,0,1
STU101344,19,Female,Electrical Engineering,8,94.4,6.27,1,15.9,67.3,69.6,60000,31,0,1.1,9,1,29.2,Own Vehicle,8.1,3.4,0,0
STU101345,24,Male,Civil Engineering,3,64.8,2.83,1,12.4,93.8,58.3,60000,79,0,8.1,5,0,0.8,Hostel,8.1,6.6,0,1
STU101346,23,Female,Electrical Engineering,1,70.4,9.14,0,22.1,69.7,61.8,60000,28,0,10.8,12,1,23.1,Walking,5.0,6.8,0,0
STU101347,22,Female,Civil Engineering,7,80.8,7.52,0,21.9,73.6,48.3,60000,37,0,10.8,4,1,30.9,Walking,4.7,6.2,0,1
STU101348,23,Male,Electrical Engineering,4,46.4,2.6,1,12.8,69.2,71.3,60000,29,0,13.1,5,0,0.9,Walking,10.0,7.6,1,1
STU101349,22,Male,Computer Science,8,67.2,8.08,0,3.2,97.2,95.1,195400,15,0,8.8,7,0,34.3,Bicycle,7.7,7.8,2,0
